,created_at,id,text,classification,score
0,2022-07-08T00:42:56.000Z,1545206769236025345,@Matt_Starbucks @AlaskaAir This man has receipts 😂,Neutral,0.547842800617218
1,2022-07-08T00:31:58.000Z,1545204008205225984,"@missbeaux @AlaskaAir Congrats, Natalie! I am so excited for you, what you will bring to this role and how the guest will benefit from the products the team will launch! ❤️ ❤️❤️",Positive,0.9353386163711548
2,2022-07-08T00:28:16.000Z,1545203074901233665,I love you @AlaskaAir,Positive,0.7748862504959106
3,2022-07-08T00:24:07.000Z,1545202030360178688,@missbeaux @AlaskaAir Was wondering! Congratulations on the new role! 🎉,Positive,0.9045066237449646
4,2022-07-08T00:23:27.000Z,1545201862453985282,@AlaskaAir Um@ I’m on a 737 max 9 there is literally no A/C cvg to sea right now this plane is scaring me!!! A new plane with no a/c we are all roasting guy behind me needed air sick bag. Help.  A five hour flight with no a/c? The max is scary,Negative,0.949110746383667
5,2022-07-08T00:20:40.000Z,1545201162311217152,"@AlaskaAir @LizuSci Certain? Like .. zero food at all? or is Burbank a Location you cater to? 

Ah, good trick there. Nice slip n slide on the words.",Positive,0.5066309571266174
6,2022-07-08T00:19:56.000Z,1545200978068066304,"@TiffanyMcClurg @AlaskaAir I want to take my brother and sister to Las Vegas on his birthday, Dec 1st .. i would buy the coach tickets Nov 30 to Dec 2nd but I have a feeling SEA to LAS will be no better and now this confirms it",Positive,0.43639153242111206
7,2022-07-08T00:18:44.000Z,1545200678162771975,"@AlaskaAir @TiffanyMcClurg A temp. flight attendant -- who says she NEVER flies to Burbank during the pilot shortage -- says she called about the missing food in Burbank, May 28th..

You told her you dont cater to Burbank, so we had no snacks at all.

Must be nice to afford nothing...? Strange business.",Negative,0.9007394313812256
8,2022-07-08T00:17:08.000Z,1545200273328508930,"I want to provide an update: I want to thank Alexis/Customer Service, and Katie/SocialMediaTeamSupervisor, both from @AlaskaAir for helping to find a resolution to my situation. While I still believe I should receive a refund of both the initial airplane ticket… 1/2 https://t.co/qYiRBjX6MD",Positive,0.5082218050956726
9,2022-07-08T00:16:30.000Z,1545200115312300032,"@AlaskaAir I wouldn't know it, either. 

-Wont ""cater"" to Burbank
-Forgot snacks on 2hr flight
-Overserved my sis alcohol; she got injured

My only 1st class trip in my life
File #7646252 Mileage 317767730

i want to take bro/sis to Vegas Nov 30-Dec 2 

👉comp us 3 tickets coach, SEA to LAS https://t.co/AU9SYHKDSj",Negative,0.5984783172607422
10,2022-07-08T00:10:31.000Z,1545198607942520832,@AlaskaAir Hot take:  The Fruit and Cheese platters are overrated!,Negative,0.7957026958465576
11,2022-07-07T23:59:25.000Z,1545195816234586112,@missbeaux @AlaskaAir Congratulations!!!,Positive,0.8774740695953369
12,2022-07-07T23:50:51.000Z,1545193659057856512,@missbeaux @AlaskaAir Congrats! (&amp; please please no facial recognition for boarding or anything!!!!!!!),Positive,0.6414746642112732
13,2022-07-07T23:47:00.000Z,1545192692547629056,"@Kyl3000 @AlaskaAir @TSA @AskTSA You technically have to. Your own locks, and lock them before you check them.",Neutral,0.8215824365615845
14,2022-07-07T23:46:52.000Z,1545192656053084167,"RT @SeattleKraken: Let the countdown begin! #IsItOctoberYet

Take a closer look at the full #SeaKraken regular season schedule pres. by @Al…",Neutral,0.7288180589675903
15,2022-07-07T23:45:34.000Z,1545192329493073922,@BismarckMeows @SrsTwist @AlaskaAir @TSA @AskTSA Exactly. 10mm with Underwood Hardcast or Lehigh penetrators,Neutral,0.8347795605659485
16,2022-07-07T23:40:14.000Z,1545190987634540545,@jjreeves @AlaskaAir @TSA @AskTSA WTF?? Oh that doesn't seem sketchy at all 🙄🤣,Negative,0.6371374130249023
17,2022-07-07T23:40:07.000Z,1545190959780188161,@jjreeves @AlaskaAir Ever think about putting a Tile or Apple AirTag in the gun case ?,Neutral,0.7936028242111206
18,2022-07-07T23:33:45.000Z,1545189355727118336,@IAMQDOT @AlaskaAir You want to apply for my job???,Neutral,0.8555322289466858
19,2022-07-07T23:26:16.000Z,1545187472040046592,@AlaskaAir Sounds like an apple-ing endeavor.,Neutral,0.48726919293403625
20,2022-07-07T23:24:53.000Z,1545187125276119040,@missbeaux @AlaskaAir Congrats!,Positive,0.8682271242141724
21,2022-07-07T23:21:33.000Z,1545186286658473984,"My afternoon of late summer travel planning:
                 💸💸💸
👨‍💻🫴↗️                   ↘️ @AlaskaAir https://t.co/QvNo5dhV0M",Neutral,0.740276038646698
22,2022-07-07T23:16:26.000Z,1545184997539299329,"@AlaskaAir I’m not sure if I should be impressed or disturbed that you keep data on this…

Regardless: https://t.co/Ych9WoMUmg",Negative,0.36602264642715454
23,2022-07-07T23:06:55.000Z,1545182603673681920,@missbeaux @AlaskaAir Say whaaaaaaaa!!!! Congrats!,Positive,0.8358441591262817
24,2022-07-07T22:52:56.000Z,1545179085701320705,@CGProgram @AlaskaAir Lol!!!,Neutral,0.5748195052146912
25,2022-07-07T22:49:56.000Z,1545178328641900544,"@AlaskaAir Those are the best i used to order one 
On Seattle to Denver flights",Positive,0.7079504132270813
26,2022-07-07T22:49:01.000Z,1545178099159105539,@SrsTwist @jjreeves @AlaskaAir @TSA @AskTSA He has said before that when hiking in Alaska he carries a 10mm for big animals,Neutral,0.7491225600242615
27,2022-07-07T22:40:13.000Z,1545175882657964032,@CoachRoch24 @AlaskaAir Only thing I can do is make a claim🤷🏽‍♂️,Neutral,0.7478859424591064
28,2022-07-07T22:38:11.000Z,1545175371082973185,@AlaskaAir I'll hold it for now but I suspect there's a million miler (or two million) who's got me beat.,Neutral,0.5687524080276489
29,2022-07-07T22:35:10.000Z,1545174615076454400,@AlaskaAir That's also post-Alaska Credit card. Still auditing 4 years of Debit card transactions.,Neutral,0.8391178250312805
30,2022-07-07T22:30:18.000Z,1545173389781831682,"@AlaskaAir @jarr1913 I can tell you that based on my credit card information, I have had almost 175 of them.",Neutral,0.804313063621521
31,2022-07-07T22:28:36.000Z,1545172959798521857,RT @AlaskaAir: Someone in the world has consumed more Signature Fruit and Cheese Platters on Alaska flights than anyone else and they don't…,Neutral,0.6072744131088257
32,2022-07-07T22:22:53.000Z,1545171523094421504,Bank of America accidentally opened a new @AlaskaAir account for me. Can you please combine them? I can DM the details.,Neutral,0.6615950465202332
